"Potatoes, with salt, flesh, baked",potatoes with salt flesh baked,True,0.9142857142857144
"Pork, unheated, separable lean only, boneless, whole, ham -- water added, cured",pork unheated separable lean only boneless whole ham  water added cured,True,0.942857142857143
"Pork, unheated, separable lean only, boneless, whole, ham -- water added, cured",pork roasted heated separable lean only boneless whole ham and water product cured,True,0.888888888888889
"Pork, unheated, separable lean only, boneless, whole, ham -- water added, cured",pork unheated separable lean and fat boneless whole ham  water added cured,True,0.9125000000000001
"Pork, unheated, separable lean only, boneless, whole, ham -- water added, cured",pork unheated separable lean only boneless whole ham and water product cured,True,0.9125000000000001
"Candies, soft fruit and nut squares",candies soft fruit and nut squares,True,0.925
"Whale, subcutaneous fat (blubber) (Alaska Native), bowhead",whale subcutaneous fat blubber alaska native bowhead,True,0.8615384615384616
"Margarine-like, without salt, stick, 80% fat, butter-margarine blend",margarinelike without salt stick 80 fat buttermargarine blend,True,0.8800000000000001
"Amaranth leaves, with salt, drained, boiled, cooked",amaranth leaves with salt drained boiled cooked,True,0.9333333333333333
"Popovers, enriched, dry mix",popovers unenriched dry mix,True,0.8571428571428572
"Popovers, enriched, dry mix",popovers enriched dry mix,True,0.9
Bugles sweet and salty chocolate peanut butter snacks by GENERAL MILLS SALES INC.,bugles sweet and salty chocolate peanut butter snacks by general mills sales inc,True,0.8842105263157896
"Puddings, with no added salt, dry mix, tapioca",puddings with no added salt dry mix tapioca,True,0.9400000000000001
"Pork, roasted, cooked, separable lean only, shank half, leg (ham), fresh",pork roasted cooked separable lean only shank half leg ham fresh,True,0.9333333333333333
"Pork, roasted, cooked, separable lean only, shank half, leg (ham), fresh",pork roasted cooked separable lean and fat shank half leg ham fresh,True,0.9058823529411766
"Gourd, with salt, drained, boiled, cooked, dishcloth (towelgourd)",gourd with salt drained boiled cooked dishcloth towelgourd,True,0.9166666666666667
"Gourd, with salt, drained, boiled, cooked, dishcloth (towelgourd)",gourd without salt drained boiled cooked dishcloth towelgourd,True,0.8923076923076924
"Ham, deli meat (96%fat free, water added), pre-packaged, sliced",ham deli meat 96fat free water added prepackaged sliced,True,0.8631578947368421
Chesters flamin hot popcorn .875 ounces by Frito Lay,chesters flamin hot popcorn 875 ounces by frito lay,True,0.8923076923076924
"Pork, roasted, cooked, separable lean and fat, shank half, leg (ham), fresh",pork roasted cooked separable lean only shank half leg ham fresh,True,0.9058823529411766
"Pork, roasted, cooked, separable lean and fat, shank half, leg (ham), fresh",pork roasted cooked separable lean and fat shank half leg ham fresh,True,0.9375
"Egg custards, prepared with 2% milk, dry mix",egg custards prepared with 2 milk dry mix,True,0.9272727272727274
"Cabbage, salted, mustard",cabbage salted mustard,True,0.8800000000000001
"Pie, commercially prepared, pecan",pie commercially prepared pecan,True,0.9
"Beverages, prepared with water, powder, lemonade-flavor drink",beverages prepared with water powder lemonadeflavor drink,True,0.8833333333333334
"Danish pastry, cheese",danish pastry cheese,True,0.8800000000000001
"Beverages, bottled, cranberry-apple juice drink",beverages bottled cranberryapple juice drink,True,0.8600000000000001
"Babyfood, junior, cherry cobbler",babyfood junior cherry cobbler,True,0.9
"Light ice cream, Creamsicle",light ice cream creamsicle,True,0.8571428571428572
"Crunch n munch hot and sweet, 6 oz by Conagra Brands",crunch n munch hot and sweet 6 oz by conagra brands,True,0.9066666666666667
Mott's berry flavored fruit snacks 10 count by GENERAL MILLS SALES INC.,motts berry flavored fruit snacks 10 count by general mills sales inc,True,0.87
"Pork, roasted, cooked, separable lean and fat, bone-in, center loin (roasts), loin, fresh",pork roasted cooked separable lean only bonein center rib roasts loin fresh,True,0.8761904761904762
"Pork, roasted, cooked, separable lean and fat, bone-in, center loin (roasts), loin, fresh",pork broiled cooked boneless separable lean and fat countrystyle ribs loin fresh,True,0.8636363636363636
"Pork, roasted, cooked, separable lean and fat, bone-in, center loin (roasts), loin, fresh",pork roasted cooked separable lean and fat bonein center loin roasts loin fresh,True,0.9052631578947369
"Pork, roasted, cooked, separable lean and fat, bone-in, center loin (roasts), loin, fresh",pork panbroiled cooked separable lean and fat boneless center loin chops loin fresh,True,0.8761904761904762
"Pork, roasted, cooked, separable lean and fat, bone-in, center loin (roasts), loin, fresh",pork roasted cooked boneless separable lean and fat countrystyle ribs loin fresh,True,0.8761904761904762
"Frostings, prepared with margarine, dry mix, creamy, vanilla",frostings prepared with margarine dry mix creamy vanilla,True,0.9400000000000001
"Baking chocolate, squares, unsweetened",baking chocolate squares unsweetened,True,0.9
"Emu, raw, outside drum",emu raw outside drum,True,0.9
"Lemonade, prepared with water, powder",lemonade prepared with water powder,True,0.9142857142857144
"Orville redenbachers kettle korn popcorn, 17.41 oz by Conagra Brands",orville redenbachers kettle korn popcorn 1741 oz by conagra brands,True,0.8705882352941177
"Tomato juice, without salt added, canned",tomato juice without salt added canned,True,0.925
"Ostrich, raw, inside strip",ostrich raw inside strip,True,0.9
"Cookies, regular, sugar wafers with creme filling",cookies regular sugar wafers with creme filling,True,0.9333333333333333
"Oil, high oleic (primary safflower oil of commerce), salad or cooking, safflower",oil high oleic primary safflower oil of commerce salad or cooking safflower,True,0.942857142857143
"Crackers, with cheese filling, sandwich, standard snack-type",crackers with cheese filling sandwich standard snacktype,True,0.8833333333333334
"Hyacinth-beans, raw, immature seeds",hyacinthbeans raw immature seeds,True,0.875
"Cheese, queso cotija, mexican",cheese queso cotija mexican,True,0.9
"Chicken, roasted, cooked, meat and skin, thigh, broilers or fryers",chicken roasted cooked meat only thigh broilers or fryers,True,0.9076923076923078
"Chicken, roasted, cooked, meat and skin, thigh, broilers or fryers",chicken roasted cooked meat and skin thigh broilers or fryers,True,0.9500000000000001
"Chicken, roasted, cooked, meat and skin, thigh, broilers or fryers",chicken roasted cooked meat and skin light meat broilers or fryers,True,0.9230769230769231
"Cream, pressurized, cream topping, whipped",cream pressurized cream topping whipped,True,0.9333333333333333
"Pork, raw, separable lean only, boneless, sirloin (chops or roasts), loin, fresh",pork raw separable lean only boneless sirloin chops or roasts loin fresh,True,0.9375
"Babyfood, mixed fruit juice with low fat yogurt",babyfood mixed fruit juice with low fat yogurt,True,0.9400000000000001
Cheetos crunchy flamin hot limon cheese flavored snacks 2.37z by Frito Lay,cheetos crunchy flamin hot limon cheese flavored snacks 237z by frito lay,True,0.888888888888889
"Milk shakes, thick chocolate",milk shakes thick chocolate,True,0.9
"Salad dressing, without salt, reduced fat, french dressing",salad dressing without salt reduced fat french dressing,True,0.9333333333333333
"Beverages, with added ascorbic acid, lemon, instant, tea",beverages with added ascorbic acid lemon instant tea,True,0.9400000000000001
"Pork, raw, with added solution, separable lean only, boneless, top loin (chops), loin, fresh",pork raw with added solution separable lean only boneless top loin chops loin fresh,True,0.9411764705882354
"Cheese, nonfat or fat free, cheddar",cheese nonfat or fat free cheddar,True,0.925
"Pork, unheated, patties, ham, cured",pork unheated patties ham cured,True,0.9142857142857144
"Sweeteners, brown, granulated, sugar substitute",sweeteners brown granulated sugar substitute,True,0.9142857142857144
"Milk, with added calcium, reduced fat, commercial, fluid, chocolate",milk with added calcium reduced fat commercial fluid chocolate,True,0.9454545454545455
"Brussels sprouts, raw",brussels sprouts raw,True,0.8800000000000001
"Milk, without added vitamin A and vitamin D, instant, nonfat, dry",milk without added vitamin a and vitamin d instant nonfat dry,True,0.9
"Pie, commercially prepared, cherry",pie commercially prepared cherry,True,0.9
"Chayote, with salt, drained, boiled, cooked, fruit",chayote with salt drained boiled cooked fruit,True,0.9333333333333333
"Leavening agents, low-sodium, baking powder",leavening agents lowsodium baking powder,True,0.8600000000000001
"Beverages, canned, grape drink",beverages canned grape drink,True,0.9
"Asparagus, without salt, drained, boiled, cooked, frozen",asparagus without salt drained boiled cooked frozen,True,0.9333333333333333
"Pork, broiled, cooked, boneless, separable lean and fat, country-style ribs, loin, fresh",pork broiled cooked boneless separable lean and fat countrystyle ribs loin fresh,True,0.9176470588235295
"Pork, broiled, cooked, boneless, separable lean and fat, country-style ribs, loin, fresh",pork roasted cooked separable lean and fat bonein center loin roasts loin fresh,True,0.87
"Pork, broiled, cooked, boneless, separable lean and fat, country-style ribs, loin, fresh",pork roasted cooked boneless separable lean and fat countrystyle ribs loin fresh,True,0.9
"Candies, milk chocolate coated coffee beans",candies milk chocolate coated coffee beans,True,0.925
"Pork, raw or unheated, breakfast strips, cured",pork raw or unheated breakfast strips cured,True,0.9333333333333333
"Orville redenbachers all in one popcorn, 5 oz by Conagra Brands",orville redenbachers all in one popcorn 5 oz by conagra brands,True,0.9066666666666667
Gushers strawberry splash and tropical flavors 42 count by GENERAL MILLS SALES INC.,gushers strawberry splash and tropical fruit 6 count by general mills sales inc,True,0.8571428571428572
Gushers strawberry splash and tropical flavors 42 count by GENERAL MILLS SALES INC.,gushers strawberry splash and tropical flavors 20 count by general mills sales inc,True,0.87
Gushers strawberry splash and tropical flavors 42 count by GENERAL MILLS SALES INC.,gushers strawberry splash and tropical flavors 42 count by general mills sales inc,True,0.8842105263157896
Motts medleys frt flvrd sncks assorted frt by ,motts medleys frt flvrd sncks assorted frt by ,True,0.9500000000000001
"Pork, raw, separable lean and fat, bone-in, blade (chops or roasts), loin, fresh",pork raw separable lean and fat bonein blade chops or roasts loin fresh,True,0.91
"Pork, raw, separable lean and fat, bone-in, blade (chops or roasts), loin, fresh",pork raw separable lean and fat boneless top loin chops loin fresh,True,0.8761904761904762
"Beans, unprepared, all styles, frozen, yellow, snap",beans unprepared all styles frozen yellow snap,True,0.9333333333333333
